row_id,input,original_output,provenance_label,trace_method,trace_ambiguous,error_count,source_files
4114,sandcastle and puppy and bunny .,sandcastle and puppy and bunny .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/444_B1.cha']
5289,and &-eh go back home .,and &-eh go back home .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/531_A3.cha']
5241,and the teacher said you have a s:wim .,and the teacher said you have a s:wim .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A2.cha']
4354,and he said five dollars .,and he said five dollars .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/570_B3.cha']
6216,he has a boo_boo .,he has a boo_boo .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/569_A2.cha']
3755,that means pour .,that means pour .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/576_B1.cha']
4953,she's gotta go in first .,she's gotta go in first .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/527_A2.cha']
3820,and we'll try and like it .,and we'll try and like it .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/535_B3.cha']
3246,and then the bunny &+w helped .,and then the bunny &+w helped .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/574_B1.cha']
3867,he's gotta hold on to the balloon .,he's gotta hold on to the balloon .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B3.cha']
2225,then he messed it up for him .,then he messed it up for him .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/479_B1.cha']
5196,&-uh he's flying with the airplane .,&-uh he's flying with the airplane .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/568_A3.cha']
4728,some eggs .,some eggs .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A0.cha']
4633,do you know about the elephants ?,do you know about the elephants ?,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A1.cha']
3973,there we go .,there we go .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/444_B2.cha']
2798,and the dog is sad .,and the dog is sad .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/480_B1.cha']
5242,you have to sit there .,you have to sit there .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A2.cha']
2367,and they eat some snacks .,and they eat some snacks .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/569_B2.cha']
6399,it doesn't fly .,it doesn't fly .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/569_A3.cha']
4539,I get it .,I get it .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/413_A3.cha']
4960,what's his long +/.,what's his long +/ .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A3.cha']
4115,they're making it again .,they're making it again .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/444_B1.cha']
5594,and he did it .,and he did it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/574_A1.cha']
4250,I got money .,I got money .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/529_B3.cha']
3846,it's fun .,it's fun .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/427_B3.cha']
6652,and one more page .,and one more page .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/567_A0.cha']
3683,a ma^t .,a ma^t .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/531_B3.cha']
4003,&-um the guy went with the pail .,&-um the guy went with the pail .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
4632,he &+s makes lots of noise .,he &+s makes lots of noise .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A1.cha']
4382,and balloon .,and balloon .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/413_B3.cha']
4821,there's time is swimming pool in the lion and water .,there's time is swimming pool in the lion and water .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/527_A3.cha']
5489,elephant wants to &+g jump in the swimming pool .,elephant wants to &+g jump in the swimming pool .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/574_A2.cha']
3751,&-um there is a castle .,&-um there is a castle .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/576_B1.cha']
6678,then it was so better in the bandaid .,then it was so better in the bandaid .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/479_A2.cha']
4591,the boy wants some cookies .,the boy wants some cookies .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/570_A0.cha']
3863,they're going to get a balloon .,they're going to get a balloon .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B3.cha']
4954,he's gotta go in first .,he's gotta go in first .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/527_A2.cha']
6760,then she was so happy to get &-uh her airplane .,then she was so happy to get &-uh her airplane .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/479_A3.cha']
2561,and they tell him again .,and they tell him again .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/569_B3.cha']
5197,it's inside the water .,it's inside the water .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/568_A3.cha']
4450,another elephant came along and got a net !,another elephant came along and got a net !,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/529_A3.cha']
4964,he was gonna catch it .,he was gonna catch it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A3.cha']
4620,let's go try again !,let's go try again !,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/535_A0.cha']
2020,a letter !,a letter !,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/479_B2.cha']
3853,and that's the bunny and a wagon and a dog .,and that's the bunny and a wagon and a dog .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B3.cha']
4126,he's scared .,he's scared .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B1.cha']
4971,that's a long one .,that's a long one .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A3.cha']
6468,and he gave that rock .,and he gave that rock .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/569_A1.cha']
6762,then she wants it .,then she wants it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/479_A3.cha']
6783,and then he loved it ever after .,and then he loved it ever after .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/567_A3.cha']
6148,and this .,and this .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/480_A2.cha']
3852,maybe yellow I think .,maybe yellow I think .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B3.cha']
2270,a bunny loves the dog .,a bunny loves the dog .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/569_B1.cha']
5243,he said go .,he said go .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A2.cha']
5619,I saw giraffe swimming in the pool to get that ball .,I saw giraffe swimming in the pool to get that ball .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/420.cha']
4019,and the other guy was sad .,and the other guy was sad .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
3845,balloon that a big .,balloon that a big .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/427_B3.cha']
4970,the helicopter sneaked down !,the helicopter sneaked down !,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/572_A3.cha']
4119,that his friend .,that his friend .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/427_B1.cha']
4380,and talk .,and talk .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/413_B3.cha']
4383,and two balloons .,and two balloons .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/413_B3.cha']
4708,the dot's a line .,the dot's a line .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/527_A1.cha']
4830,but he needs to reach it .,but he needs to reach it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/527_A3.cha']
5019,and he's mad !,and he's mad !,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/535_A2.cha']
4121,it's fu:ll .,it's fu:ll .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/427_B1.cha']
3757,he made another one .,he made another one .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/576_B1.cha']
5288,&-uh girl .,&-uh girl .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/531_A3.cha']
4856,what's that sound in there ?,what's that sound in there ?,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/444_A3.cha']
3737,&-uh more throwing it on .,&-uh more throwing it on .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/531_B1.cha']
1299,okay the rabbit's having a picnink .,okay the rabbit's having a picnink .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/480_B2.cha']
3869,and he was playing with the sand .,and he was playing with the sand .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B2.cha']
2199,and then .,and then .,DLD,real_output_exact,True,0,"['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/401_A3.cha', '/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/567_B3.cha', '/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']"
4506,&+an and he got the net .,&+an and he got the net .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/570_A3.cha']
6759,and she got it in the airplane .,and she got it in the airplane .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/479_A3.cha']
4854,&-uh it's on .,&-uh it's on .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/444_A3.cha']
4022,the last one .,the last one .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
4017,it can fly with it .,it can fly with it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
4941,no zebra .,no zebra .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/444_A2.cha']
4842,&=growls I got it .,&=growls I got it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/427_A3.cha']
6127,and he knew .,and he knew .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/480_A3.cha']
2666,and see the dog .,and see the dog .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/480_B2.cha']
4127,the rabbit is &-uh all alone .,the rabbit is &-uh all alone .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/527_B1.cha']
3608,and he saw two balloons .,and he saw two balloons .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/576_B3.cha']
3900,five balloon .,five balloon .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/444_B3.cha']
6218,and he could help .,and he could help .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/569_A2.cha']
4010,and then the guy wants to take it off .,and then the guy wants to take it off .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/572_B3.cha']
5233,and the teacher is trying to get it .,and the teacher is trying to get it .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/576_A3.cha']
6651,the cookie box .,the cookie box .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/567_A0.cha']
2164,and he gets him .,and he gets him .,DLD,real_input_clean,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/B_original/479_B3.cha']
4955,look at that .,look at that .,DLD,real_output_exact,False,0,['/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data_original/A_original/527_A2.cha']
