row_id,input,reannotated_output,notes
2481,and they would all go somewhere in the spring .,,
2754,then we went out to play .,,
2521,and the dog stays .,,
6583,and he gave it back to the elephant .,,
5138,she's coming out of the pool .,,
2552,and then the &+f elephant pulled his mommy's shirt .,,
2395,and the doggy she's pulling a wagon .,,
4926,and the daddy didn't come (be)cause he was angry last time .,,
3636,there was a moo@o .,,
4604,and they dropped it in the water .,,
3504,and then they see more balloons .,,
2338,the end !,,
3438,the bunny ate all of it .,,
3335,and then the wagon was left there .,,
2318,and then the rabbit just goes like this with his ears down .,,
3320,and he doesn't got that much .,,
2329,the rabbit wrecked the sandcastle .,,
3346,and it's still full .,,
2837,and then he didn't have any more .,,
4911,and they ran to it .,,
3416,they have a balloon .,,
4758,and saw it .,,
2811,yeah sticking his tongue out .,,
5219,I mean the cow and the elephant .,,
4178,&-um dumping it on the castle .,,
1987,and then the guy had more balloons .,,
5401,now they're running .,,
6198,and now the lifeguard's trying to get it .,,
3382,and then they both have one .,,
6112,a kid walking in there .,,
5943,but she was so running too fast that the giraffe couldn't catch up .,,
5226,she's got to cry .,,
4215,and he was following him .,,
5161,and then she just grabbed the airplane from him and took off with it .,,
5656,and then he got the ball .,,
2206,this guy was very mad .,,
4552,it's right here .,,
3918,this one's the rabbit and the dog too ?,,
2255,(..) and the dog was holding it still .,,
5961,and then the other elephant ca:me and saw the airpla:ne .,,
2680,and then they put sand on top of the castle .,,
4514,I'm jumping in the water !,,
5936,Michael was so upset about Emily dropped the plane in the water .,,
6309,playin(g) in the fall with a little toy airplane .,,
2091,and then they see him again .,,
2748,and then they were sad because they couldn't take a balloo:n .,,
6416,does this &-um get my voice ?,,
6731,and the giraffe didn't know how to get it out .,,
2997,but they couldn't .,,
6387,and then he tries to throw it up into the air .,,
5941,&-uh I was looking at the water .,,
2679,and then they wanted to make a bigger one .,,
2786,this guy said over there .,,
3797,now the sand::castle is all broken .,,
4623,and he drops some cookies .,,
5869,then it was sinking more .,,
4099,and then they made another castle .,,
6501,and the:n he got the ball back .,,
4586,and that's the end again .,,
5587,but then they fell down (be)cause it was too high that he couldn't even put a block on .,,
6746,I hope it doesn't fall in the water !,,
4478,she started to cry .,,
6076,and the sand and the cow .,,
2590,and then he saw a balloon man selling balloons .,,
2766,then he was dizzy had a tummyache .,,
4109,sand boom .,,
6199,but the elephant and giraffe and the lifeguard can't get it .,,
6382,but they run .,,
6296,sittin(g) down on the bench in the summer .,,
3433,and the bunny was carrying a basket .,,
5911,and they played airplane again .,,
4985,and it flew to the other side .,,
2581,the rabbit has more stuff than the kangaroo .,,
3218,now they're building it back up .,,
3760,he dumped water on his sandcastle .,,
4575,then he found something .,,
5561,and the elephan:t was holding the ball .,,
2588,and then the rabbit untied it .,,
2684,Michael went to the park to build a sandcastle .,,
6456,and then the elephant was jealous .,,
5095,and the &+gi giraffe is going to sink .,,
5727,and I think that's about the end .,,
4307,the angry dog saw the balloon man had lots of balloons .,,
2223,he cried &+h because the bunny was not very smart .,,
3394,and they run to that bunny .,,
3361,sometimes you'll come to my house and be Santa !,,
3494,more food .,,
3400,he found a doctor .,,
4082,they're dumping it on .,,
2146,and then the puppy's &+ba &-um mad .,,
3260,&-um actually it was &-um getting undone .,,
4654,and then he was in love .,,
6183,can I just say stuff that I don't know about this story ?,,
5558,and then they saw a ball in a pool .,,
4164,and the dog was sad .,,
6164,and then he called up his mom .,,
5278,and then she dived in .,,
2603,then they lived happy ever after .,,
4688,I can't say it .,,
4881,and then a pretty woman came in the swimming pool .,,
5419,and he was going .,,
6001,and then she rested .,,
4642,he wanted to play in there and catch it .,,
5396,next time come back .,,
2639,and then we &-um came out of the sandbox .,,
3998,and he dropped it in the air .,,
2996,and they both tried to get it .,,
5703,so he picked up some cookies .,,
2102,and he was mad at the bunny rabbit .,,
2149,and then he had the other balloon .,,
5266,and the elephant is mad .,,
6314,sad it in the water in the fall .,,
4646,he found cookies .,,
3448,and then he was sick .,,
3724,and then he takes him to the hospital .,,
3980,he said yes .,,
2447,once they were eating and drinking .,,
2829,and then he had five dollars .,,
3744,and it's gonna break !,,
3748,&+don don't take it .,,
3619,so he's sick .,,
2871,they got picnic baskets .,,
4486,and then the guard came .,,
4525,and then she got it .,,
2815,that guy ran to him .,,
2446,and they were having a picnic together .,,
6418,then he got it with his shaped thing .,,
5316,and they got hurt .,,
4303,the bunny saw the balloon .,,
5903,like he yelled .,,
3449,he's getting dizzy and sick .,,
2293,and they poured it on .,,
4048,and then the bunny checked his pockets .,,
6084,then she tiptoed .,,
2355,the rabbit's looking at the balloon .,,
3078,please turn now .,,
2760,&=laughs I had a nice bathing suit on .,,
5989,lots of pages .,,
5335,the boy was trying to reach it .,,
4438,and now the girl tried to fly the airplane .,,
4216,and then he said I'm sorry .,,
5787,the elephant and the giraffe went to the pool again .,,
6667,and the elephant ran and slipped .,,
4782,then they were so mad .,,
4746,then the cow swam in the pool to the ball .,,
4160,and then they made it a little bit bigger than that and then a little bit bigger .,,
2037,they ate .,,
3496,and the bunny &+sai waves .,,
5217,then he just put a bandaid on her &=noises .,,
4060,he's mad now .,,
5743,so the end .,,
3535,and bunny was running at her .,,
5127,and then the cow said .,,
6074,so Emily and the lifeguard and &+ju Michael were walking her home .,,
4278,and she was angry .,,
4002,and they buy one more balloon .,,
3825,he's feeling better .,,
6618,&-um they're &-um playing with a ball .,,
3677,and she came and helped him .,,
5762,that was so fun .,,
2034,and then you had a picnic .,,
4330,and then they both played with them .,,
5887,and then she said you're welcome .,,
5810,and so she tried to catch it .,,
6019,and the thing was mad .,,
4994,but he was gonna fall in the water .,,
2032,and then the mailman was bunny rabbit .,,
3725,a bunny and a balloon .,,
5644,the elephant was the only one with her bathing suit on !,,
3182,and the rabbit didn't say another word .,,
2834,and then &-um he got new balloons .,,
5052,uh oh look !,,
5485,so he tried .,,
4177,putting it in the bucket .,,
4752,and it was hers .,,
2038,the rabbit was getting full .,,
2312,and it's the end of the story .,,
4266,and he was full of candy .,,
2111,but the puppy dog did .,,
2729,that's the end .,,
4368,and he drinks his juice .,,
3781,and the dog didn't want the bunny to .,,
3635,and they just wanted it .,,
6457,and the zebra was soaking wet .,,
3252,and the dog was crying .,,
5158,and he was crying .,,
5546,and the cookies broke .,,
2309,playin(g) with sand with sand .,,
5601,that's pretty silly .,,
4497,now the lifeguard came and &+s saw &-uh &-um the little toy airplane was in the water .,,
2092,(.) and the &-um bunny tells the doctor where the balloons are .,,
3159,and maybe they like to do it .,,
3563,so he did .,,
3234,and then he was gonna dump it on the girl's &-um castle .,,
6332,&+th and they got it almost .,,
2512,and then the doctor rabbit came to go see the balloon man .,,
2298,the rabbit wanted to play in the sand .,,
6535,but it fell down .,,
3381,to them .,,
5922,and the elephant lifeguard came running .,,
2090,and then they saw a guy with balloons .,,
6781,&~whee one's crying .,,
5473,and the elephant slipping .,,
6745,and then both of them &-um &-um fly the airplane .,,
5398,they're going to go in the pool .,,
5933,Emily and Michael came to the swimming pool again .,,
4716,the boy went to the store .,,
5372,and it got into the water .,,
2065,and the bunny wanted to come .,,
5370,then the elephant took it away from him .,,
5444,and they got it .,,
6701,then when it ran it just ran fast .,,
6514,they saw something .,,
6779,it got stuck .,,
4103,they put the window on and the: flag on .,,
4228,and he hopped along by beautiful butter^flies .,,
4549,no more !,,
3257,and then the dog tried to build it all over again .,,
2926,so the puppy went away (be)cause the doctor said he needs to be alone for a while .,,
6371,so he said uhoh there's two elephants and one giraffe .,,
5615,and then she's smiling with her ball .,,
2194,well they were sad .,,
5201,&-um now he's holding the airplane .,,
3290,suddenly he bumped his head on the ground .,,
2132,what's that thing where there's a box like a box ?,,
3023,then he called the doctor .,,
5849,I mean the lifeguard .,,
2781,he got a balloon !,,
6672,but she hadta sit there at the diving pool .,,
5470,they're looking at the water .,,
2566,then it goes away .,,
2409,and then they ate some lunch .,,
2300,and then he &+ra ruined it .,,
3396,and then he was happy .,,
3588,it cost money .,,
6742,and then they started to run .,,
4927,she took it out of his hand .,,
3117,on that hot day they all sat .,,
5496,but the elephant was going to jump off the edge .,,
2601,and is that my bell ?,,
4047,he didn't .,,
2376,so they asked one guy that had a lots of balloons .,,
4084,&-hm they're making a new castle .,,
6337,"+, the cow and the elephant they wanna go in the water .",,
6025,she got a scratch .,,
6188,the elephant's making funny faces .,,
5411,then the elephant talked to him a little bit .,,
5831,then he got upset .,,
3115,so she gave him some money for a balloon .,,
5386,he dropped it on the floor !,,
5363,and there's elephant and elephant .,,
5566,and he couldn't breathe .,,
6136,then &-uh and I just need one .,,
2320,alright go ahead Firstname tell me the story you see here .,,
3088,and then they were happy .,,
2086,and then it falls off the &-um wagon .,,
4511,and that hurts really bad .,,
2266,and he carefully touched it .,,
5974,and then they were saved .,,
3435,and the bunny was eating some carrots .,,
4469,then the end of the story .,,
3243,she cried .,,
3342,then they ran back .,,
2400,the dog gets angry at the rabbit .,,
4947,the lifeguard's trying to help her .,,
4613,a little boy went to a store and saw cookies .,,
2969,then the doctor said open up wide .,,
4264,and he was getting goofy .,,
2598,then she said no !,,
3364,&-um the girl had a wagon with a balloon on it .,,
3622,she sick .,,
6433,okay is this an outdoor pool ?,,
3488,I don't know what they're going to pick .,,
3437,and she was starting to put hers out .,,
4070,then they ran up to her .,,
2171,and one's going to grab one .,,
2923,and then &-uh the rabbit ate too much .,,
6088,and she reached .,,
5300,and there's a pool and only walking allowed .,,
5851,and then &+ih the elephant cried .,,
5388,uhoh you should get it tomorrow !,,
4362,like a pen .,,
2495,she checked her if she was well .,,
